"user_id","region","treatment"
2005,"Pacific Northwest","Test"
2006,"Southwest","Control"
2007,"New England","Test"
2008,"New England","Test"
2009,"Midwest","Control"
2010,"Midwest","Control"
2011,"New England","Test"
2012,"Pacific Northwest","Test"
2013,"Pacific Northwest","Control"
2014,"New England","Test"
2015,"Pacific Northwest","Control"
2016,"Southwest","Test"
2017,"Pacific Northwest","Test"
2018,"Pacific Northwest","Test"
2019,"Pacific Northwest","Test"
2020,"Pacific Northwest","Control"
2021,"Pacific Northwest","Test"
2022,"Pacific Northwest","Test"
2023,"Midwest","Test"
2024,"Midwest","Test"
2025,"Pacific Northwest","Test"
2026,"Pacific Northwest","Control"
2027,"New England","Test"
2028,"New England","Test"
2029,"New England","Control"
2030,"Southwest","Test"
2031,"Midwest","Control"
2032,"Pacific Northwest","Test"
2033,"Pacific Northwest","Control"
2034,"New England","Control"
2035,"Pacific Northwest","Test"
2036,"Southeast","Test"
2037,"New England","Control"
2038,"Pacific Northwest","Test"
2039,"Southeast","Test"
2040,"Midwest","Control"
2041,"Pacific Northwest","Test"
2042,"Southeast","Test"
2043,"Southeast","Test"
2044,"Southeast","Test"
2045,"Southwest","Control"
2046,"Pacific Northwest","Test"
2047,"Pacific Northwest","Test"
2048,"Pacific Northwest","Test"
2049,"Southeast","Test"
2050,"Pacific Northwest","Test"
2051,"Pacific Northwest","Control"
2052,"Southeast","Test"
2053,"Southeast","Test"
2054,"New England","Test"
2055,"Pacific Northwest","Test"
2056,"New England","Test"
2057,"Pacific Northwest","Test"
2058,"Pacific Northwest","Control"
2059,"Midwest","Control"
2060,"Southeast","Control"
2061,"Southeast","Test"
2062,"Southeast","Control"
2063,"Southeast","Test"
2064,"Pacific Northwest","Control"
2065,"Midwest","Test"
2066,"New England","Test"
2067,"New England","Control"
2068,"Southeast","Test"
2069,"Pacific Northwest","Control"
2070,"Pacific Northwest","Control"
2071,"Southeast","Test"
2072,"New England","Test"
2073,"Southwest","Control"
2074,"Pacific Northwest","Test"
2075,"New England","Test"
2076,"Pacific Northwest","Control"
2077,"Pacific Northwest","Test"
2078,"Pacific Northwest","Control"
2079,"Midwest","Test"
2080,"New England","Test"
2081,"Pacific Northwest","Test"
2082,"Southeast","Control"
2083,"Southeast","Control"
2084,"Pacific Northwest","Control"
2085,"Southeast","Control"
2086,"Midwest","Test"
2087,"Midwest","Control"
2088,"New England","Control"
2089,"Midwest","Control"
2090,"Midwest","Test"
2091,"Pacific Northwest","Test"
2092,"New England","Control"
2093,"Pacific Northwest","Control"
2094,"Pacific Northwest","Control"
2095,"Midwest","Control"
2096,"Midwest","Control"
2097,"Midwest","Test"
2098,"Pacific Northwest","Test"
2099,"Pacific Northwest","Control"
2100,"Pacific Northwest","Control"
2101,"Pacific Northwest","Control"
2102,"Southwest","Test"
2103,"Southeast","Control"
2104,"Pacific Northwest","Control"
2105,"Midwest","Test"
2106,"Southwest","Control"
2107,"Southeast","Control"
2108,"Southwest","Test"
2109,"Southeast","Control"
2110,"Midwest","Test"
2111,"New England","Test"
2112,"Pacific Northwest","Control"
2113,"Southeast","Control"
2114,"New England","Test"
2115,"Southwest","Control"
2116,"New England","Test"
2117,"New England","Test"
2118,"Pacific Northwest","Control"
2119,"New England","Test"
2120,"Pacific Northwest","Test"
2121,"Southeast","Control"
2122,"Southwest","Control"
2123,"Southwest","Control"
2124,"Pacific Northwest","Control"
2125,"New England","Test"
2126,"New England","Control"
2127,"New England","Test"
2128,"New England","Test"
2129,"Southeast","Test"
2130,"Southwest","Test"
2131,"Pacific Northwest","Test"
2132,"Pacific Northwest","Control"
2133,"Southwest","Control"
2134,"Midwest","Control"
2135,"Midwest","Control"
2136,"Southwest","Test"
2137,"Pacific Northwest","Test"
2138,"Midwest","Test"
2139,"Midwest","Test"
2140,"New England","Control"
2141,"Pacific Northwest","Test"
2142,"Southeast","Test"
2143,"New England","Control"
2144,"Midwest","Test"
2145,"Pacific Northwest","Control"
2146,"Southeast","Control"
2147,"Southwest","Test"
2148,"New England","Control"
2149,"Pacific Northwest","Control"
2150,"Midwest","Control"
2151,"Southwest","Control"
2152,"Southwest","Control"
2153,"Pacific Northwest","Control"
2154,"Pacific Northwest","Test"
2155,"Pacific Northwest","Control"
2156,"New England","Test"
2157,"Southwest","Test"
2158,"Southeast","Control"
2159,"Pacific Northwest","Control"
2160,"Pacific Northwest","Control"
2161,"Pacific Northwest","Test"
2162,"Southeast","Test"
2163,"Southwest","Test"
2164,"Pacific Northwest","Control"
2165,"Midwest","Control"
2166,"Midwest","Control"
2167,"Midwest","Control"
2168,"Pacific Northwest","Test"
2169,"Southwest","Control"
2170,"Midwest","Control"
2171,"Southeast","Test"
2172,"New England","Test"
2173,"Pacific Northwest","Control"
2174,"Southwest","Test"
2175,"Southwest","Control"
2176,"Southeast","Control"
2177,"Southwest","Control"
2178,"New England","Test"
2179,"New England","Test"
2180,"Pacific Northwest","Control"
2181,"Southwest","Control"
2182,"Southwest","Test"
2183,"New England","Test"
2184,"Southeast","Control"
2185,"Pacific Northwest","Control"
2186,"Midwest","Test"
2187,"Pacific Northwest","Test"
2188,"Southeast","Test"
2189,"Southwest","Test"
2190,"Southeast","Control"
2191,"Pacific Northwest","Control"
2192,"Southeast","Control"
2193,"Southeast","Control"
2194,"Midwest","Test"
2195,"Pacific Northwest","Control"
2196,"Midwest","Test"
2197,"Southeast","Control"
2198,"New England","Test"
2199,"Midwest","Control"
2200,"New England","Test"
2201,"Southwest","Control"
2202,"Pacific Northwest","Test"
2203,"Southwest","Test"
2204,"Southeast","Test"
2205,"Pacific Northwest","Test"
2206,"Southwest","Control"
2207,"Southeast","Test"
2208,"Southeast","Control"
2209,"New England","Control"
2210,"New England","Test"
2211,"Midwest","Test"
2212,"Midwest","Test"
2213,"Pacific Northwest","Control"
2214,"Pacific Northwest","Test"
2215,"Pacific Northwest","Control"
2216,"Pacific Northwest","Control"
2217,"Southwest","Test"
2218,"Pacific Northwest","Test"
2219,"Midwest","Control"
2220,"Pacific Northwest","Control"
2221,"Pacific Northwest","Test"
2222,"Pacific Northwest","Control"
2223,"New England","Control"
2224,"Southwest","Control"
2225,"Southwest","Control"
2226,"Southeast","Test"
2227,"Pacific Northwest","Control"
2228,"New England","Control"
2229,"Southeast","Test"
2230,"New England","Test"
2231,"Pacific Northwest","Test"
2232,"Pacific Northwest","Control"
2233,"Pacific Northwest","Control"
2234,"Southeast","Test"
2235,"Midwest","Test"
2236,"Pacific Northwest","Test"
2237,"Pacific Northwest","Control"
2238,"Midwest","Test"
2239,"Pacific Northwest","Test"
2240,"Midwest","Control"
2241,"Pacific Northwest","Control"
2242,"Southwest","Test"
2243,"Pacific Northwest","Control"
2244,"Pacific Northwest","Test"
2245,"Midwest","Test"
2246,"Midwest","Test"
2247,"Midwest","Control"
2248,"New England","Control"
2249,"Pacific Northwest","Test"
2250,"Pacific Northwest","Test"
2251,"Southwest","Test"
2252,"Midwest","Control"
2253,"New England","Test"
2254,"Pacific Northwest","Control"
2255,"Southwest","Control"
2256,"Southwest","Control"
2257,"Midwest","Test"
2258,"New England","Test"
2259,"Pacific Northwest","Test"
2260,"Southeast","Test"
2261,"Pacific Northwest","Test"
2262,"New England","Control"
2263,"Midwest","Control"
2264,"Pacific Northwest","Test"
2265,"Southeast","Test"
2266,"New England","Control"
2267,"Southwest","Control"
2268,"Pacific Northwest","Test"
2269,"Southeast","Control"
2270,"Southwest","Control"
2271,"Pacific Northwest","Control"
2272,"New England","Control"
2273,"Southeast","Control"
2274,"Midwest","Control"
2275,"Pacific Northwest","Control"
2276,"Southeast","Test"
2277,"Southeast","Test"
2278,"Southwest","Test"
2279,"Southwest","Control"
2280,"Pacific Northwest","Control"
2281,"Midwest","Control"
2282,"Southeast","Control"
2283,"Southwest","Control"
2284,"New England","Control"
2285,"New England","Test"
2286,"Pacific Northwest","Test"
2287,"Midwest","Test"
2288,"New England","Test"
2289,"New England","Control"
2290,"Midwest","Control"
2291,"Southwest","Test"
2292,"Pacific Northwest","Test"
2293,"Midwest","Control"
2294,"Midwest","Control"
2295,"Southwest","Test"
2296,"Midwest","Test"
2297,"New England","Test"
2298,"New England","Test"
2299,"New England","Test"
2300,"Southwest","Test"
2301,"Southeast","Test"
2302,"Southwest","Test"
2303,"Pacific Northwest","Control"
2304,"Pacific Northwest","Control"
2305,"Pacific Northwest","Test"
2306,"Southwest","Test"
2307,"Pacific Northwest","Test"
2308,"Pacific Northwest","Control"
2309,"Midwest","Test"
2310,"New England","Control"
2311,"New England","Test"
2312,"Southwest","Control"
2313,"Midwest","Control"
2314,"Southeast","Control"
2315,"Pacific Northwest","Control"
2316,"Midwest","Control"
2317,"Midwest","Control"
2318,"Pacific Northwest","Control"
2319,"New England","Control"
2320,"Pacific Northwest","Test"
2321,"Southeast","Test"
2322,"Southeast","Control"
2323,"Pacific Northwest","Test"
2324,"Midwest","Control"
2325,"Southeast","Test"
2326,"Midwest","Control"
2327,"Southwest","Control"
2328,"New England","Test"
2329,"Southwest","Control"
2330,"Midwest","Test"
2331,"Southwest","Control"
2332,"Southwest","Test"
2333,"Midwest","Test"
2334,"Midwest","Test"
2335,"Pacific Northwest","Control"
2336,"Pacific Northwest","Control"
2337,"Pacific Northwest","Control"
2338,"New England","Test"
2339,"Southwest","Control"
2340,"Midwest","Test"
2341,"Southwest","Control"
2342,"Midwest","Test"
2343,"New England","Control"
2344,"Pacific Northwest","Test"
2345,"Southeast","Control"
2346,"Southwest","Control"
2347,"Pacific Northwest","Control"
2348,"Pacific Northwest","Test"
2349,"New England","Control"
2350,"New England","Control"
2351,"Pacific Northwest","Control"
2352,"Pacific Northwest","Test"
2353,"Pacific Northwest","Control"
2354,"Southeast","Control"
2355,"Southwest","Control"
2356,"Southwest","Test"
2357,"Midwest","Control"
2358,"Midwest","Control"
2359,"Midwest","Control"
2360,"New England","Control"
2361,"New England","Control"
2362,"Southeast","Control"
2363,"Pacific Northwest","Test"
2364,"Southeast","Control"
2365,"Pacific Northwest","Control"
2366,"Pacific Northwest","Control"
2367,"New England","Test"
2368,"New England","Test"
2369,"Pacific Northwest","Control"
2370,"Southeast","Control"
2371,"Pacific Northwest","Control"
2372,"Pacific Northwest","Control"
2373,"Midwest","Control"
2374,"Pacific Northwest","Test"
2375,"Southeast","Control"
2376,"Southwest","Test"
2377,"New England","Control"
2378,"Midwest","Test"
2379,"Pacific Northwest","Test"
2380,"Midwest","Control"
2381,"Pacific Northwest","Control"
2382,"Pacific Northwest","Test"
2383,"Pacific Northwest","Control"
2384,"Southeast","Control"
2385,"Southeast","Test"
2386,"Pacific Northwest","Control"
2387,"Southeast","Control"
2388,"Southwest","Control"
2389,"Midwest","Control"
2390,"Southwest","Test"
2391,"Midwest","Control"
2392,"New England","Control"
2393,"New England","Test"
2394,"Midwest","Test"
2395,"Pacific Northwest","Control"
2396,"Southeast","Test"
2397,"Southeast","Control"
2398,"Southwest","Test"
2399,"Southwest","Control"
2400,"New England","Test"
2401,"Southwest","Test"
2402,"New England","Test"
2403,"Southwest","Control"
2404,"Southwest","Test"
2405,"New England","Test"
2406,"Southwest","Control"
2407,"New England","Test"
2408,"New England","Test"
2409,"Pacific Northwest","Control"
2410,"Southwest","Control"
2411,"New England","Control"
2412,"Southwest","Test"
2413,"Southeast","Control"
2414,"New England","Control"
2415,"Pacific Northwest","Test"
2416,"Southeast","Test"
2417,"Pacific Northwest","Test"
2418,"Southwest","Test"
2419,"Pacific Northwest","Test"
2420,"Midwest","Control"
2421,"Southeast","Control"
2422,"New England","Test"
2423,"Pacific Northwest","Test"
2424,"Southwest","Control"
2425,"Southeast","Control"
2426,"Midwest","Control"
2427,"New England","Test"
2428,"Southwest","Control"
2429,"New England","Test"
2430,"Pacific Northwest","Control"
2431,"Midwest","Test"
2432,"New England","Control"
2433,"Midwest","Test"
2434,"Midwest","Control"
2435,"Pacific Northwest","Control"
2436,"Midwest","Control"
2437,"New England","Test"
2438,"Midwest","Control"
2439,"Midwest","Test"
2440,"Pacific Northwest","Control"
2441,"Pacific Northwest","Control"
2442,"Pacific Northwest","Control"
2443,"Southwest","Control"
2444,"Pacific Northwest","Control"
2445,"New England","Test"
2446,"Pacific Northwest","Control"
2447,"New England","Test"
2448,"Southeast","Test"
2449,"New England","Test"
2450,"Southeast","Test"
2451,"Midwest","Control"
2452,"Southwest","Control"
2453,"New England","Test"
2454,"Midwest","Control"
2455,"Midwest","Test"
2456,"Southeast","Test"
2457,"Pacific Northwest","Test"
2458,"Pacific Northwest","Control"
2459,"Midwest","Test"
2460,"New England","Test"
2461,"Southwest","Control"
2462,"Pacific Northwest","Control"
2463,"Southeast","Control"
2464,"Southwest","Test"
2465,"Pacific Northwest","Test"
2466,"New England","Control"
2467,"Midwest","Control"
2468,"New England","Test"
2469,"Midwest","Control"
2470,"Midwest","Test"
2471,"Southwest","Control"
2472,"Pacific Northwest","Test"
2473,"Pacific Northwest","Control"
2474,"Southwest","Control"
2475,"Southeast","Control"
2476,"Pacific Northwest","Test"
2477,"Southeast","Test"
2478,"Southwest","Control"
2479,"Midwest","Test"
2480,"Midwest","Control"
2481,"Southeast","Test"
2482,"Pacific Northwest","Control"
2483,"Pacific Northwest","Test"
2484,"Midwest","Test"
2485,"Pacific Northwest","Control"
2486,"Southwest","Control"
2487,"New England","Test"
2488,"Pacific Northwest","Control"
2489,"Pacific Northwest","Test"
2490,"New England","Test"
2491,"Pacific Northwest","Test"
2492,"Midwest","Test"
2493,"Southwest","Test"
2494,"Southwest","Control"
2495,"Southwest","Test"
2496,"Midwest","Test"
2497,"Midwest","Control"
2498,"New England","Control"
2499,"New England","Test"
2500,"Southwest","Control"
2501,"Southwest","Test"
2502,"New England","Control"
2503,"Pacific Northwest","Test"
2504,"New England","Control"
2505,"Pacific Northwest","Control"
2506,"Midwest","Control"
2507,"Pacific Northwest","Control"
2508,"Southeast","Control"
2509,"Midwest","Test"
2510,"New England","Control"
2511,"Southwest","Test"
2512,"Southwest","Test"
2513,"New England","Control"
2514,"Southeast","Control"
2515,"New England","Test"
2516,"Pacific Northwest","Control"
2517,"Midwest","Test"
2518,"Southeast","Control"
2519,"Pacific Northwest","Control"
2520,"New England","Test"
2521,"Midwest","Control"
2522,"New England","Control"
2523,"Pacific Northwest","Test"
2524,"Pacific Northwest","Test"
2525,"New England","Control"
2526,"Pacific Northwest","Control"
2527,"Southwest","Control"
2528,"Southwest","Test"
2529,"Southeast","Test"
2530,"Southeast","Control"
2531,"Midwest","Control"
2532,"Pacific Northwest","Test"
2533,"Midwest","Test"
2534,"Southeast","Test"
2535,"Southwest","Test"
2536,"Pacific Northwest","Control"
2537,"Pacific Northwest","Control"
2538,"Southeast","Test"
2539,"New England","Test"
2540,"Midwest","Control"
2541,"Pacific Northwest","Control"
2542,"Pacific Northwest","Test"
2543,"New England","Test"
2544,"Pacific Northwest","Test"
2545,"Pacific Northwest","Control"
2546,"Southeast","Test"
2547,"Pacific Northwest","Test"
2548,"Pacific Northwest","Control"
2549,"New England","Control"
2550,"Southwest","Control"
2551,"New England","Control"
2552,"Pacific Northwest","Test"
2553,"Southwest","Control"
2554,"Midwest","Control"
2555,"Midwest","Control"
2556,"Midwest","Test"
2557,"Pacific Northwest","Test"
2558,"New England","Control"
2559,"Midwest","Control"
2560,"Southeast","Control"
2561,"New England","Control"
2562,"Southeast","Control"
2563,"Southeast","Control"
2564,"New England","Test"
2565,"New England","Test"
2566,"New England","Test"
2567,"Pacific Northwest","Test"
2568,"Southeast","Control"
2569,"Southeast","Control"
2570,"New England","Control"
2571,"New England","Test"
2572,"Pacific Northwest","Test"
2573,"Southeast","Control"
2574,"Midwest","Control"
2575,"Midwest","Test"
2576,"Southwest","Test"
2577,"Pacific Northwest","Test"
2578,"Southeast","Control"
2579,"Pacific Northwest","Control"
2580,"Pacific Northwest","Test"
2581,"Midwest","Test"
2582,"Southwest","Control"
2583,"New England","Test"
2584,"Southwest","Test"
2585,"Midwest","Control"
2586,"Southeast","Control"
2587,"Pacific Northwest","Test"
2588,"Midwest","Test"
2589,"Midwest","Control"
2590,"Pacific Northwest","Test"
2591,"Midwest","Control"
2592,"Southeast","Test"
2593,"New England","Test"
2594,"Midwest","Control"
2595,"Pacific Northwest","Control"
2596,"New England","Control"
